# This is the header
# time,motor_current,linear_position,linear_speed,motor_angle,motor_speed,linear_encoder,motor_encoder,force_motor,force_gravity,force_friction,net_force,linear_acceleration,commanded_current
8.269000000000000128e+00,6.739452032203026299e-02,-2.457480618771015202e+00,-6.192637745326384779e-01,-1.930100764567580336e+04,-4.863686311765058235e+03,-2.457480618771015202e+00,-1.930100764567580336e+04,4.234522598717965991e+01,2.941995000000000005e+02,-3.357573045054353145e+01,-2.182785435622768091e+02,-7.275951452075893333e-02,6.739452032203026299e-02
8.269999999999999574e+00,5.132714440794373251e-02,-2.458099958669478280e+00,-6.193398984629063797e-01,-1.930587192986351874e+04,-4.864284187715287771e+03,-2.458099958669478280e+00,-1.930587192986351874e+04,3.224979596034769713e+01,2.941995000000000005e+02,-3.357791323597915323e+01,-2.283717908036731501e+02,-7.612393026789104900e-02,5.132714440794373251e-02
8.271000000000000796e+00,3.523550467831383648e-02,-2.458719378061335448e+00,-6.194193918570788382e-01,-1.931073683839089063e+04,-4.864908527373140714e+03,-2.458719378061335448e+00,-1.931073683839089063e+04,2.213912052858390922e+01,2.941995000000000005e+02,-3.358019695388719583e+01,-2.384801825175288741e+02,-7.949339417250962658e-02,3.523550467831383648e-02
8.272000000000000242e+00,1.912841177728962644e-02,-2.459338880319253295e+00,-6.195022579179659816e-01,-1.931560239774678485e+04,-4.865559355893427892e+03,-2.459338880319253295e+00,-1.931560239774678485e+04,1.201873558287471333e+01,2.941995000000000005e+02,-3.358258175571236848e+01,-2.485981826614128920e+02,-8.286606088713763252e-02,1.912841177728962644e-02
8.272999999999999687e+00,3.014658923437392012e-03,-2.459958468817259991e+00,-6.195884980066983516e-01,-1.932046863443075199e+04,-4.866236683966444616e+03,-2.459958468817259991e+00,-1.932046863443075199e+04,1.894166065389965237e+00,2.941995000000000005e+02,-3.358506773753897789e+01,-2.587202661970710551e+02,-8.624008873235701478e-02,3.014658923437392012e-03
8.274000000000000909e+00,-1.309698304056012945e-02,-2.460578146928907639e+00,-6.196781116474319173e-01,-1.932533557493860644e+04,-4.866940507854919815e+03,-2.460578146928907639e+00,-1.932533557493860644e+04,-8.229077140882763430e+00,2.941995000000000005e+02,-3.358765494020094877e+01,-2.688409222006818027e+02,-8.961364073356059556e-02,-1.309698304056012945e-02
8.275000000000000355e+00,-2.919777057870474868e-02,-2.461197918025440856e+00,-6.197710965330854860e-01,-1.933020324574804908e+04,-4.867670809439079676e+03,-2.461197918025440856e+00,-1.933020324574804908e+04,-1.834550031025180772e+01,2.941995000000000005e+02,-3.359034334942295885e+01,-2.789546569608288564e+02,-9.298488565360961411e-02,-2.919777057870474868e-02
8.275999999999999801e+00,-4.527899237032272789e-02,-2.461817785473972897e+00,-6.198674485321062910e-01,-1.933507167330431548e+04,-4.868427556269785782e+03,-2.461817785473972897e+00,-1.933507167330431548e+04,-2.844962995851083676e+01,2.941995000000000005e+02,-3.359313289599256791e+01,-2.890559970625182586e+02,-9.635199902083942114e-02,-4.527899237032272789e-02
8.277000000000001023e+00,-6.133197419325370908e-02,-2.462437752635669330e+00,-6.199671616962579845e-01,-1.933994088400594774e+04,-4.869210701629698633e+03,-2.462437752635669330e+00,-1.933994088400594774e+04,-3.853601591113692848e+01,2.941995000000000005e+02,-3.359602345596319140e+01,-2.991394924551737518e+02,-9.971316415172458425e-02,-6.133197419325370908e-02
8.278000000000000469e+00,-7.734808377874843877e-02,-2.463057822863938817e+00,-6.200702282694255940e-01,-1.934481090419055181e+04,-4.870020184602433801e+03,-2.463057822863938817e+00,-1.934481090419055181e+04,-4.859923435371278799e+01,2.941995000000000005e+02,-3.359901485088774109e+01,-3.091997195028250758e+02,-1.030665731676083524e-01,-7.734808377874843877e-02
8.278999999999999915e+00,-9.331873563573181429e-02,-2.463677999502636329e+00,-6.201766386974305600e-01,-1.934968176012070035e+04,-4.870855930149647975e+03,-2.463677999502636329e+00,-1.934968176012070035e+04,-5.863389086310062481e+01,2.941995000000000005e+02,-3.360210684808276937e+01,-3.192312840150178772e+02,-1.064104280050059553e-01,-9.331873563573181429e-02
8.279999999999999361e+00,-1.092353958409105208e-01,-2.464298285884275241e+00,-6.202863816388493046e-01,-1.935455347796989736e+04,-4.871717849196009411e+03,-2.464298285884275241e+00,-1.935455347796989736e+04,-6.863462341715550963e+01,2.941995000000000005e+02,-3.360529916092291813e+01,-3.292288242562325991e+02,-1.097429414187442026e-01,-1.092353958409105208e-01
8.281000000000000583e+00,-1.250895867924206040e-01,-2.464918685328251868e+00,-6.203994439768267810e-01,-1.935942608380861930e+04,-4.872605838721979126e+03,-2.464918685328251868e+00,-1.935942608380861930e+04,-7.859610538153027903e+01,2.941995000000000005e+02,-3.360859144916548047e+01,-3.391870139323647777e+02,-1.130623379774549214e-01,-1.250895867924206040e-01
8.282000000000000028e+00,-1.408728919239053134e-01,-2.465539201139083758e+00,-6.205158108318775678e-01,-1.936429960359048346e+04,-4.873519781864350989e+03,-2.465539201139083758e+00,-1.936429960359048346e+04,-8.851304847161796374e+01,2.941995000000000005e+02,-3.361198331930480521e+01,-3.491005651523132087e+02,-1.163668550507710731e-01,-1.408728919239053134e-01
8.282999999999999474e+00,-1.565769603766614948e-01,-2.466159836604659539e+00,-6.206354655756652905e-01,-1.936917406313850734e+04,-4.874459548024477954e+03,-2.466159836604659539e+00,-1.936917406313850734e+04,-9.838020568814798139e+01,2.941995000000000005e+02,-3.361547432495632393e+01,-3.589642313631916863e+02,-1.196547437877305553e-01,-1.565769603766614948e-01
8.284000000000000696e+00,-1.721935116267391819e-01,-2.466780594994505194e+00,-6.207583898457510463e-01,-1.937404948813149167e+04,-4.875424992984100754e+03,-2.466780594994505194e+00,-1.937404948813149167e+04,-1.081923742244784989e+02,2.941995000000000005e+02,-3.361906396726995894e+01,-3.687728102572085618e+02,-1.229242700857361842e-01,-1.721935116267391819e-01
8.285000000000000142e+00,-1.877143400643535298e-01,-2.467401479558066324e+00,-6.208845635613006175e-01,-1.937892590409051991e+04,-4.876415959028717225e+03,-2.467401479558066324e+00,-1.937892590409051991e+04,-1.179443983439258545e+02,2.941995000000000005e+02,-3.362275169537252850e+01,-3.785211466485533265e+02,-1.261737155495177842e-01,-1.877143400643535298e-01
8.285999999999999588e+00,-2.031313195232760938e-01,-2.468022493523005956e+00,-6.210139649397402595e-01,-1.938380333636559590e+04,-4.877432275078393104e+03,-2.468022493523005956e+00,-1.938380333636559590e+04,-1.276311722256650256e+02,2.941995000000000005e+02,-3.362653690683902141e+01,-3.882041353188259905e+02,-1.294013784396086664e-01,-2.031313195232760938e-01
8.287000000000000810e+00,-2.184364077571650520e-01,-2.468643640093520109e+00,-6.211465705143499605e-01,-1.938868181012241985e+04,-4.878473756825940654e+03,-2.468643640093520109e+00,-1.938868181012241985e+04,-1.372476427772908494e+02,2.941995000000000005e+02,-3.363041894819220801e+01,-3.978167238290986916e+02,-1.326055746096995724e-01,-2.184364077571650520e-01
8.288000000000000256e+00,-2.336216508602536601e-01,-2.469264922448672905e+00,-6.212823551527822952e-01,-1.939356135032930251e+04,-4.879540206882364146e+03,-2.469264922448672905e+00,-1.939356135032930251e+04,-1.467888124124185083e+02,2.941995000000000005e+02,-3.363439711543050237e+01,-4.073539152969880206e+02,-1.357846384323293520e-01,-2.336216508602536601e-01
8.288999999999999702e+00,-2.486791876303950932e-01,-2.469886343740749446e+00,-6.214212920764947690e-01,-1.939844198174423218e+04,-4.880631414929483071e+03,-2.469886343740749446e+00,-1.939844198174423218e+04,-1.562497417920654073e+02,2.941995000000000005e+02,-3.363847065458347174e+01,-4.168107711374819928e+02,-1.389369237124939982e-01,-2.486791876303950932e-01
8.290000000000000924e+00,-2.636012538710990061e-01,-2.470507907093630440e+00,-6.215633528810832198e-01,-1.940332372890211263e+04,-4.881747157879628503e+03,-2.470507907093630440e+00,-1.940332372890211263e+04,-1.656255525277005347e+02,2.941995000000000005e+02,-3.364263876229484396e+01,-4.261824137654057267e+02,-1.420608045884685644e-01,-2.636012538710990061e-01
8.291000000000000369e+00,-2.783801866305468664e-01,-2.471129615601188156e+00,-6.217085075575026210e-01,-1.940820661610215757e+04,-4.882887200042311633e+03,-2.471129615601188156e+00,-1.940820661610215757e+04,-1.749114298446963289e+02,2.941995000000000005e+02,-3.364690058643249415e+01,-4.354640292582638494e+02,-1.451546764194212857e-01,-2.783801866305468664e-01
8.291999999999999815e+00,-2.930084283753136565e-01,-2.471751472325702359e+00,-6.218567245141619626e-01,-1.941309066739545233e+04,-4.884051293297758093e+03,-2.471751472325702359e+00,-1.941309066739545233e+04,-1.841026252047552987e+02,2.941995000000000005e+02,-3.365125522672507685e+01,-4.446508699780301868e+02,-1.482169566593433963e-01,-2.930084283753136565e-01
8.293000000000001037e+00,-3.074785310958182971e-01,-2.472373480296302439e+00,-6.220079705998786679e-01,-1.941797590657273395e+04,-4.885239177277187082e+03,-2.472373480296302439e+00,-1.941797590657273395e+04,-1.931944588854407243e+02,2.941995000000000005e+02,-3.365570173542485577e+01,-4.537382571500158974e+02,-1.512460857166719741e-01,-3.074785310958182971e-01
8.294000000000000483e+00,-3.217831603415693409e-01,-2.472995642507429981e+00,-6.221622111276778888e-01,-1.942286235715228031e+04,-4.886450579549737085e+03,-2.472995642507429981e+00,-1.942286235715228031e+04,-2.021823225155961552e+02,2.941995000000000005e+02,-3.366023911799636181e+01,-4.627215833975997725e+02,-1.542405277991999168e-01,-3.217831603415693409e-01
8.294999999999999929e+00,-3.359150991839052747e-01,-2.473617961917329300e+00,-6.223194098994216938e-01,-1.942775004236809764e+04,-4.887685215815896299e+03,-2.473617961917329300e+00,-1.942775004236809764e+04,-2.110616815652087155e+02,2.941995000000000005e+02,-3.366486633383033222e+01,-4.715963152313784121e+02,-1.571987717437927923e-01,-3.359150991839052747e-01
8.295999999999999375e+00,-3.498672521035650629e-01,-2.474240441446560634e+00,-6.224795292312520489e-01,-1.943263898515820620e+04,-4.888942790107335895e+03,-2.474240441446560634e+00,-1.943263898515820620e+04,-2.198280777880416395e+02,2.941995000000000005e+02,-3.366958229698265370e+01,-4.803579954910590004e+02,-1.601193318303530122e-01,-3.498672521035650629e-01
8.297000000000000597e+00,-3.636326488012789349e-01,-2.474863083976540423e+00,-6.226425299798317159e-01,-1.943752920815319885e+04,-4.890222994993005159e+03,-2.474863083976540423e+00,-1.943752920815319885e+04,-2.284771316158990544e+02,2.941995000000000005e+02,-3.367438587693756347e+01,-4.890022457389615056e+02,-1.630007485796538258e-01,-3.636326488012789349e-01
8.298000000000000043e+00,-3.772044479288863550e-01,-2.475485892348110006e+00,-6.228083715693661926e-01,-1.944242073366498880e+04,-4.891525511791357530e+03,-2.475485892348110006e+00,-1.944242073366498880e+04,-2.370045445029566054e+02,2.941995000000000005e+02,-3.367927589939495192e+01,-4.975247686035615970e+02,-1.658415895345205227e-01,-3.772044479288863550e-01
8.298999999999999488e+00,-3.905759407391186100e-01,-2.476108869360129194e+00,-6.229770120193901528e-01,-1.944731358367577559e+04,-4.892850010788591135e+03,-2.476108869360129194e+00,-1.944731358367577559e+04,-2.454061012189874873e+02,2.941995000000000005e+02,-3.368425114708098533e+01,-5.059213500719064314e+02,-1.686404500239688242e-01,-3.905759407391186100e-01
8.300000000000000711e+00,-4.037405546517903177e-01,-2.476732017768102700e+00,-6.231484079732999559e-01,-1.945220777982724030e+04,-4.894196151462736452e+03,-2.476732017768102700e+00,-1.945220777982724030e+04,-2.536776720900665794e+02,2.941995000000000005e+02,-3.368931036058170037e+01,-5.141878617294848937e+02,-1.713959539098282858e-01,-4.037405546517903177e-01
8.301000000000000156e+00,-4.166918567342443591e-01,-2.477355340282830110e+00,-6.233225147276153510e-01,-1.945710334340995178e+04,-4.895563582713480173e+03,-2.477355340282830110e+00,-1.945710334340995178e+04,-2.618152151853985288e+02,2.941995000000000005e+02,-3.369445223919899490e+01,-5.223202629461994775e+02,-1.741067543153998198e-01,-4.166918567342443591e-01
8.301999999999999602e+00,-4.294235570945464930e-01,-2.477978839569092262e+00,-6.234992862619511689e-01,-1.946200029535305293e+04,-4.896951943097563344e+03,-2.477978839569092262e+00,-1.946200029535305293e+04,-2.698147784493248764e+02,2.941995000000000005e+02,-3.369967544182846098e+01,-5.303146030074963164e+02,-1.767715343358320923e-01,-4.294235570945464930e-01
8.303000000000000824e+00,-4.419295121849499686e-01,-2.478602518244362063e+00,-6.236786752696809044e-01,-1.946689865621412173e+04,-4.898360861069609200e+03,-2.478602518244362063e+00,-1.946689865621412173e+04,-2.776725017769519468e+02,2.941995000000000005e+02,-3.370497858785853396e+01,-5.381670231890934701e+02,-1.793890077296978192e-01,-4.419295121849499686e-01
8.304000000000000270e+00,-4.542037280139796240e-01,-2.479226378877551262e+00,-6.238606331892723178e-01,-1.947179844616935225e+04,-4.899789955228236977e+03,-2.479226378877551262e+00,-1.947179844616935225e+04,-2.853846190323629912e+02,2.941995000000000005e+02,-3.371036025809043224e+01,-5.458737587742725736e+02,-1.819579195914241831e-01,-4.542037280139796240e-01
8.304999999999999716e+00,-4.662403632656849095e-01,-2.479850423987787433e+00,-6.240451102362766234e-01,-1.947669968500391769e+04,-4.901238834567297999e+03,-2.479850423987787433e+00,-1.947669968500391769e+04,-2.929474600085024463e+02,2.941995000000000005e+02,-3.371581899567816976e+01,-5.534311410128242414e+02,-1.844770470042747523e-01,-4.662403632656849095e-01
8.306000000000000938e+00,-4.780337323236492630e-01,-2.480474656043223369e+00,-6.242320554359499507e-01,-1.948160239210264990e+04,-4.902707098732092163e+03,-2.480474656043223369e+00,-1.948160239210264990e+04,-3.003574523272172314e+02,2.941995000000000005e+02,-3.372135330708830026e+01,-5.608355990201289387e+02,-1.869451996733763055e-01,-4.780337323236492630e-01
8.307000000000000384e+00,-4.895783081984689256e-01,-2.481099077459879787e+00,-6.244214166564884261e-01,-1.948650658644092982e+04,-4.904194338280388365e+03,-2.481099077459879787e+00,-1.948650658644092982e+04,-3.076111232786459482e+02,2.941995000000000005e+02,-3.372696166307849808e+01,-5.680836616155675074e+02,-1.893612205385225011e-01,-4.895783081984689256e-01
8.307999999999999829e+00,-5.008687253571977305e-01,-2.481723690600522669e+00,-6.246131406428548916e-01,-1.949141228657587635e+04,-4.905700134948103369e+03,-2.481723690600522669e+00,-1.949141228657587635e+04,-3.147051015990112433e+02,2.941995000000000005e+02,-3.373264249969464856e+01,-5.751719590993166094e+02,-1.917239863664388644e-01,-5.008687253571977305e-01
8.309000000000001052e+00,-5.118997824527745655e-01,-2.482348497773573914e+00,-6.248071730511769450e-01,-1.949631951063779707e+04,-4.907224061919459928e+03,-2.482348497773573914e+00,-1.949631951063779707e+04,-3.216361191855700099e+02,2.941995000000000005e+02,-3.373839421928564519e+01,-5.820972249662844433e+02,-1.940324083220948126e-01,-5.118997824527745655e-01
8.310000000000000497e+00,-5.226664449521385425e-01,-2.482973501232057512e+00,-6.250034584836957618e-01,-1.950122827632189728e+04,-4.908765684101479565e+03,-2.482973501232057512e+00,-1.950122827632189728e+04,-3.284010127479065204e+02,2.941995000000000005e+02,-3.374421519153530369e+01,-5.888562975563712598e+02,-1.962854325187904092e-01,-5.226664449521385425e-01
8.310999999999999943e+00,-5.331638476618232314e-01,-2.483598703172581690e+00,-6.252019405242424943e-01,-1.950613860088030196e+04,-4.910324558402607181e+03,-2.483598703172581690e+00,-1.950613860088030196e+04,-3.349967253948103121e+02,2.941995000000000005e+02,-3.375010375451087441e+01,-5.954461216402994523e+02,-1.984820405467664917e-01,-5.331638476618232314e-01
8.311999999999999389e+00,-5.433872971491222614e-01,-2.484224105734355703e+00,-6.254025617742223764e-01,-1.951105050111431410e+04,-4.911900234015334718e+03,-2.484224105734355703e+00,-1.951105050111431410e+04,-3.414203081555393169e+02,2.941995000000000005e+02,-3.375605821572727905e+01,-6.018637499398120099e+02,-2.006212499799373272e-01,-5.433872971491222614e-01
8.313000000000000611e+00,-5.533322740579922350e-01,-2.484849710998244809e+00,-6.256052638890829964e-01,-1.951596399336701506e+04,-4.913492252702617407e+03,-2.484849710998244809e+00,-1.951596399336701506e+04,-3.476689214349445365e+02,2.941995000000000005e+02,-3.376207685322667373e+01,-6.081063445817179627e+02,-2.027021148605726575e-01,-5.533322740579922350e-01
8.314000000000000057e+00,-5.629944353180973415e-01,-2.485475520985859887e+00,-6.258099876152446450e-01,-1.952087909351610506e+04,-4.915100149087929822e+03,-2.485475520985859887e+00,-1.952087909351610506e+04,-3.537398364014537151e+02,2.941995000000000005e+02,-3.376815791667249300e+01,-6.141711784847811941e+02,-2.047237261615937332e-01,-5.629944353180973415e-01
8.314999999999999503e+00,-5.723696162461339165e-01,-2.486101537658687466e+00,-6.260166728274709769e-01,-1.952579581696705282e+04,-4.916723450948769823e+03,-2.486101537658687466e+00,-1.952579581696705282e+04,-3.596304363073726904e+02,2.941995000000000005e+02,-3.377429962845734224e+01,-6.200556366789153344e+02,-2.066852122263051206e-01,-5.723696162461339165e-01
